long,lat,order,hole,piece,id,group
-91.50670128,40.20050436,8053,FALSE,1,missouri,Missouri.1
-91.51628428,40.13458936,8054,FALSE,1,missouri,Missouri.1
-91.50416028,40.06675736,8055,FALSE,1,missouri,Missouri.1
-91.48744328,40.00579836,8056,FALSE,1,missouri,Missouri.1
-91.44739528,39.94611036,8057,FALSE,1,missouri,Missouri.1
-91.43054028,39.92188236,8058,FALSE,1,missouri,Missouri.1
-91.43420328,39.90187436,8059,FALSE,1,missouri,Missouri.1
-91.45114128,39.88528836,8060,FALSE,1,missouri,Missouri.1
-91.44934028,39.86309436,8061,FALSE,1,missouri,Missouri.1
-91.38186328,39.80381736,8062,FALSE,1,missouri,Missouri.1
-91.37356928,39.76131836,8063,FALSE,1,missouri,Missouri.1
-91.36723728,39.72468536,8064,FALSE,1,missouri,Missouri.1
-91.31781228,39.68596236,8065,FALSE,1,missouri,Missouri.1
-91.20338928,39.60006736,8066,FALSE,1,missouri,Missouri.1
-91.15632928,39.55263936,8067,FALSE,1,missouri,Missouri.1
-91.09375028,39.52897336,8068,FALSE,1,missouri,Missouri.1
-91.06452128,39.47403036,8069,FALSE,1,missouri,Missouri.1
-91.03647528,39.44445836,8070,FALSE,1,missouri,Missouri.1
-90.94802428,39.40063236,8071,FALSE,1,missouri,Missouri.1
-90.85062428,39.35049936,8072,FALSE,1,missouri,Missouri.1
-90.77946928,39.29685036,8073,FALSE,1,missouri,Missouri.1
-90.73820728,39.24785836,8074,FALSE,1,missouri,Missouri.1
-90.73246228,39.22479436,8075,FALSE,1,missouri,Missouri.1
-90.71831728,39.19592136,8076,FALSE,1,missouri,Missouri.1
-90.71686028,39.14425936,8077,FALSE,1,missouri,Missouri.1
-90.69052228,39.09374936,8078,FALSE,1,missouri,Missouri.1
-90.70771228,39.05822736,8079,FALSE,1,missouri,Missouri.1
-90.70619328,39.03784136,8080,FALSE,1,missouri,Missouri.1
-90.66899928,38.93530336,8081,FALSE,1,missouri,Missouri.1
-90.62733528,38.88084536,8082,FALSE,1,missouri,Missouri.1
-90.57044828,38.87137736,8083,FALSE,1,missouri,Missouri.1
-90.53054528,38.89165936,8084,FALSE,1,missouri,Missouri.1
-90.46995728,38.95922736,8085,FALSE,1,missouri,Missouri.1
-90.41318628,38.96237836,8086,FALSE,1,missouri,Missouri.1
-90.31985328,38.92495636,8087,FALSE,1,missouri,Missouri.1
-90.27904328,38.92476536,8088,FALSE,1,missouri,Missouri.1
-90.24403828,38.91455736,8089,FALSE,1,missouri,Missouri.1
-90.13292028,38.85307936,8090,FALSE,1,missouri,Missouri.1
-90.11322828,38.83051536,8091,FALSE,1,missouri,Missouri.1
-90.12183428,38.80055936,8092,FALSE,1,missouri,Missouri.1
-90.13528528,38.78553336,8093,FALSE,1,missouri,Missouri.1
-90.16350728,38.77314736,8094,FALSE,1,missouri,Missouri.1
-90.19668128,38.72401536,8095,FALSE,1,missouri,Missouri.1
-90.20235028,38.70041336,8096,FALSE,1,missouri,Missouri.1
-90.18368928,38.65882236,8097,FALSE,1,missouri,Missouri.1
-90.18381928,38.61032236,8098,FALSE,1,missouri,Missouri.1
-90.24105728,38.56285736,8099,FALSE,1,missouri,Missouri.1
-90.26134428,38.53282036,8100,FALSE,1,missouri,Missouri.1
-90.26589928,38.51874136,8101,FALSE,1,missouri,Missouri.1
-90.30195828,38.42741036,8102,FALSE,1,missouri,Missouri.1
-90.33972528,38.39090036,8103,FALSE,1,missouri,Missouri.1
-90.35880728,38.36538336,8104,FALSE,1,missouri,Missouri.1
-90.36946628,38.32361336,8105,FALSE,1,missouri,Missouri.1
-90.36488928,38.23435336,8106,FALSE,1,missouri,Missouri.1
-90.33683528,38.18876736,8107,FALSE,1,missouri,Missouri.1
-90.28975328,38.16687036,8108,FALSE,1,missouri,Missouri.1
-90.25417728,38.12222336,8109,FALSE,1,missouri,Missouri.1
-90.20764428,38.08895936,8110,FALSE,1,missouri,Missouri.1
-90.13482728,38.05400436,8111,FALSE,1,missouri,Missouri.1
-90.11945328,38.03232536,8112,FALSE,1,missouri,Missouri.1
-90.04203528,37.99325836,8113,FALSE,1,missouri,Missouri.1
-90.01092228,37.96937136,8114,FALSE,1,missouri,Missouri.1
-89.95833828,37.96368636,8115,FALSE,1,missouri,Missouri.1
-89.97902328,37.91193736,8116,FALSE,1,missouri,Missouri.1
-89.93798328,37.87809736,8117,FALSE,1,missouri,Missouri.1
-89.90065928,37.875956360000004,8118,FALSE,1,missouri,Missouri.1
-89.86692128,37.89192836,8119,FALSE,1,missouri,Missouri.1
-89.86115328,37.90553936,8120,FALSE,1,missouri,Missouri.1
-89.85182228,37.90511536,8121,FALSE,1,missouri,Missouri.1
-89.72855128,37.84104336,8122,FALSE,1,missouri,Missouri.1
-89.69115828,37.80484636,8123,FALSE,1,missouri,Missouri.1
-89.67596028,37.78402136,8124,FALSE,1,missouri,Missouri.1
-89.66656128,37.74550536,8125,FALSE,1,missouri,Missouri.1
-89.58153528,37.70615536,8126,FALSE,1,missouri,Missouri.1
-89.52161928,37.69484836,8127,FALSE,1,missouri,Missouri.1
-89.51347128,37.67989036,8128,FALSE,1,missouri,Missouri.1
-89.51927728,37.65042536,8129,FALSE,1,missouri,Missouri.1
-89.51346328,37.61597836,8130,FALSE,1,missouri,Missouri.1
-89.52506828,37.57200636,8131,FALSE,1,missouri,Missouri.1
-89.49487728,37.49177536,8132,FALSE,1,missouri,Missouri.1
-89.45371428,37.45323536,8133,FALSE,1,missouri,Missouri.1
-89.42766528,37.41106836,8134,FALSE,1,missouri,Missouri.1
-89.43582828,37.35576636,8135,FALSE,1,missouri,Missouri.1
-89.46883328,37.33945936,8136,FALSE,1,missouri,Missouri.1
-89.50067228,37.32949136,8137,FALSE,1,missouri,Missouri.1
-89.51397728,37.30501236,8138,FALSE,1,missouri,Missouri.1
-89.51397628,37.27645236,8139,FALSE,1,missouri,Missouri.1
-89.48968328,37.25605136,8140,FALSE,1,missouri,Missouri.1
-89.46539828,37.25378136,8141,FALSE,1,missouri,Missouri.1
-89.46830428,37.22431636,8142,FALSE,1,missouri,Missouri.1
-89.44060628,37.16536736,8143,FALSE,1,missouri,Missouri.1
-89.42388028,37.13725336,8144,FALSE,1,missouri,Missouri.1
-89.38007028,37.09913336,8145,FALSE,1,missouri,Missouri.1
-89.38302828,37.04926336,8146,FALSE,1,missouri,Missouri.1
-89.31105828,37.00973236,8147,FALSE,1,missouri,Missouri.1
-89.28284328,36.99925736,8148,FALSE,1,missouri,Missouri.1
-89.26207628,37.00873636,8149,FALSE,1,missouri,Missouri.1
-89.26431928,37.02778336,8150,FALSE,1,missouri,Missouri.1
-89.30977728,37.06095936,8151,FALSE,1,missouri,Missouri.1
-89.30336928,37.08543436,8152,FALSE,1,missouri,Missouri.1
-89.28431128,37.09129436,8153,FALSE,1,missouri,Missouri.1
-89.26413028,37.08717436,8154,FALSE,1,missouri,Missouri.1
-89.23775328,37.04178336,8155,FALSE,1,missouri,Missouri.1
-89.21012628,37.02902336,8156,FALSE,1,missouri,Missouri.1
-89.19358428,36.98682236,8157,FALSE,1,missouri,Missouri.1
-89.12993028,36.988165360000004,8158,FALSE,1,missouri,Missouri.1
-89.10721628,36.97750436,8159,FALSE,1,missouri,Missouri.1
-89.10503428,36.95392236,8160,FALSE,1,missouri,Missouri.1
-111.4754253,44.70216237,8161,FALSE,1,montana,Montana.1
-111.4808043,44.69141637,8162,FALSE,1,montana,Montana.1
-111.4606923,44.67002337,8163,FALSE,1,montana,Montana.1
-111.4582653,44.65255537,8164,FALSE,1,montana,Montana.1
-111.4701683,44.64071037,8165,FALSE,1,montana,Montana.1
-111.5076903,44.63768837,8166,FALSE,1,montana,Montana.1
-111.5017473,44.61597137,8167,FALSE,1,montana,Montana.1
-111.5145263,44.59319737,8168,FALSE,1,montana,Montana.1
-111.4929043,44.55118937,8169,FALSE,1,montana,Montana.1
-111.4628273,44.54994237,8170,FALSE,1,montana,Montana.1
-111.4593253,44.53792137,8171,FALSE,1,montana,Montana.1
-111.4825733,44.53614337,8172,FALSE,1,montana,Montana.1
-111.4902413,44.52869737,8173,FALSE,1,montana,Montana.1
-111.5672313,44.55286637,8174,FALSE,1,montana,Montana.1
-111.6052483,44.54298937,8175,FALSE,1,montana,Montana.1
-111.6848623,44.55075237,8176,FALSE,1,montana,Montana.1
-111.7169973,44.53376037,8177,FALSE,1,montana,Montana.1
-111.7669183,44.51882537,8178,FALSE,1,montana,Montana.1
-111.7926083,44.51846237,8179,FALSE,1,montana,Montana.1
-111.8078373,44.50398237,8180,FALSE,1,montana,Montana.1
-111.8725023,44.55626537,8181,FALSE,1,montana,Montana.1
-111.9403863,44.54972637,8182,FALSE,1,montana,Montana.1
-111.9778183,44.52967637,8183,FALSE,1,montana,Montana.1
-112.0236133,44.53504337,8184,FALSE,1,montana,Montana.1
-112.0270773,44.52284337,8185,FALSE,1,montana,Montana.1
-112.0593673,44.52861137,8186,FALSE,1,montana,Montana.1
-112.0998973,44.51823137,8187,FALSE,1,montana,Montana.1
-112.1241903,44.52825337,8188,FALSE,1,montana,Montana.1
-112.1996583,44.53144937,8189,FALSE,1,montana,Montana.1
-112.2177633,44.53849537,8190,FALSE,1,montana,Montana.1
-112.2303983,44.55949137,8191,FALSE,1,montana,Montana.1
-112.2566753,44.55997237,8192,FALSE,1,montana,Montana.1
-112.2823413,44.54170237,8193,FALSE,1,montana,Montana.1
-112.3425073,44.52510037,8194,FALSE,1,montana,Montana.1
-112.3405773,44.49718037,8195,FALSE,1,montana,Montana.1
-112.3675833,44.44927037,8196,FALSE,1,montana,Montana.1
-112.4207533,44.44928437,8197,FALSE,1,montana,Montana.1
-112.4585193,44.46883437,8198,FALSE,1,montana,Montana.1
-112.5018393,44.46299737,8199,FALSE,1,montana,Montana.1
-112.5393243,44.47749737,8200,FALSE,1,montana,Montana.1
-112.6531893,44.48080237,8201,FALSE,1,montana,Montana.1
-112.7143263,44.49693537,8202,FALSE,1,montana,Montana.1
-112.7337123,44.48432037,8203,FALSE,1,montana,Montana.1
-112.7798633,44.47392237,8204,FALSE,1,montana,Montana.1
-112.7962283,44.45801137,8205,FALSE,1,montana,Montana.1
-112.8266913,44.42108437,8206,FALSE,1,montana,Montana.1
-112.8187103,44.39481937,8207,FALSE,1,montana,Montana.1
-112.8173963,44.36420237,8208,FALSE,1,montana,Montana.1
-112.8442753,44.35363937,8209,FALSE,1,montana,Montana.1
-112.8707813,44.36997837,8210,FALSE,1,montana,Montana.1
-112.8873073,44.39285237,8211,FALSE,1,montana,Montana.1
-112.9382813,44.40719237,8212,FALSE,1,montana,Montana.1
-112.9852493,44.43554037,8213,FALSE,1,montana,Montana.1
-113.0120143,44.43771537,8214,FALSE,1,montana,Montana.1
-113.0066583,44.45261537,8215,FALSE,1,montana,Montana.1
-113.0203093,44.48177637,8216,FALSE,1,montana,Montana.1
-113.0077133,44.51061237,8217,FALSE,1,montana,Montana.1
-113.0378213,44.53295937,8218,FALSE,1,montana,Montana.1
-113.0396603,44.55629437,8219,FALSE,1,montana,Montana.1
-113.0830373,44.58268137,8220,FALSE,1,montana,Montana.1
-113.0542893,44.62428937,8221,FALSE,1,montana,Montana.1
-113.0731443,44.67552537,8222,FALSE,1,montana,Montana.1
-113.0989563,44.69591637,8223,FALSE,1,montana,Montana.1
-113.1017033,44.71517337,8224,FALSE,1,montana,Montana.1
-113.1274313,44.73737937,8225,FALSE,1,montana,Montana.1
-113.1382743,44.76143937,8226,FALSE,1,montana,Montana.1
-113.2403383,44.81184137,8227,FALSE,1,montana,Montana.1
-113.2571543,44.81048637,8228,FALSE,1,montana,Montana.1
-113.3186803,44.78022837,8229,FALSE,1,montana,Montana.1
-113.3406313,44.77900037,8230,FALSE,1,montana,Montana.1
-113.3500243,44.80756837,8231,FALSE,1,montana,Montana.1
-113.4213793,44.83369937,8232,FALSE,1,montana,Montana.1
-113.4455733,44.85123937,8233,FALSE,1,montana,Montana.1
-113.4961913,44.93067037,8234,FALSE,1,montana,Montana.1
-113.4873483,44.93957437,8235,FALSE,1,montana,Montana.1
-113.4634133,44.94077537,8236,FALSE,1,montana,Montana.1
-113.4487653,44.94952237,8237,FALSE,1,montana,Montana.1
-113.4410293,44.99819437,8238,FALSE,1,montana,Montana.1
-113.4588533,45.02744937,8239,FALSE,1,montana,Montana.1
-113.4554353,45.04334937,8240,FALSE,1,montana,Montana.1
-113.4863053,45.05832137,8241,FALSE,1,montana,Montana.1
-113.4901593,45.07121937,8242,FALSE,1,montana,Montana.1
-113.5206093,45.08206337,8243,FALSE,1,montana,Montana.1
-113.5102253,45.10783537,8244,FALSE,1,montana,Montana.1
-113.5522723,45.10754937,8245,FALSE,1,montana,Montana.1
-113.5743763,45.11771137,8246,FALSE,1,montana,Montana.1
-113.5715843,45.13454537,8247,FALSE,1,montana,Montana.1
-113.5940993,45.14974237,8248,FALSE,1,montana,Montana.1
-113.6009283,45.18099237,8249,FALSE,1,montana,Montana.1
-113.6455923,45.20679037,8250,FALSE,1,montana,Montana.1
-113.6901203,45.26228137,8251,FALSE,1,montana,Montana.1
-113.6887093,45.27778837,8252,FALSE,1,montana,Montana.1
-113.7390803,45.32153037,8253,FALSE,1,montana,Montana.1
-113.7413103,45.38238637,8254,FALSE,1,montana,Montana.1
-113.7750263,45.41017237,8255,FALSE,1,montana,Montana.1
-113.7856623,45.44563337,8256,FALSE,1,montana,Montana.1
-113.7691683,45.47770737,8257,FALSE,1,montana,Montana.1
-113.7723043,45.50705437,8258,FALSE,1,montana,Montana.1
-113.7809333,45.51686537,8259,FALSE,1,montana,Montana.1
-113.8337153,45.51490837,8260,FALSE,1,montana,Montana.1
-113.8037543,45.58372937,8261,FALSE,1,montana,Montana.1
-113.8224853,45.60063637,8262,FALSE,1,montana,Montana.1
-113.8520273,45.60956237,8263,FALSE,1,montana,Montana.1
-113.9033053,45.61349137,8264,FALSE,1,montana,Montana.1
-113.9021993,45.63725337,8265,FALSE,1,montana,Montana.1
-113.9235323,45.65512437,8266,FALSE,1,montana,Montana.1
-113.9266983,45.67121137,8267,FALSE,1,montana,Montana.1
-113.9641443,45.67937837,8268,FALSE,1,montana,Montana.1
-113.9711493,45.69737637,8269,FALSE,1,montana,Montana.1
-114.0094723,45.68633237,8270,FALSE,1,montana,Montana.1
-114.0198783,45.67237837,8271,FALSE,1,montana,Montana.1
-114.0109903,45.65251137,8272,FALSE,1,montana,Montana.1
-114.0180323,45.64077337,8273,FALSE,1,montana,Montana.1
-114.0565153,45.62514437,8274,FALSE,1,montana,Montana.1
-114.08296730000001,45.58637837,8275,FALSE,1,montana,Montana.1
-114.1181393,45.57112737,8276,FALSE,1,montana,Montana.1
-114.1320483,45.55038237,8277,FALSE,1,montana,Montana.1
-114.1726673,45.54392437,8278,FALSE,1,montana,Montana.1
-114.1948083,45.52791737,8279,FALSE,1,montana,Montana.1
-114.2419983,45.53529037,8280,FALSE,1,montana,Montana.1
-114.2478803,45.50294537,8281,FALSE,1,montana,Montana.1
-114.2622393,45.48585937,8282,FALSE,1,montana,Montana.1
-114.3264343,45.45742437,8283,FALSE,1,montana,Montana.1
-114.3502463,45.46338337,8284,FALSE,1,montana,Montana.1
-114.3714573,45.48574037,8285,FALSE,1,montana,Montana.1
-114.4190513,45.49900837,8286,FALSE,1,montana,Montana.1
-114.4335553,45.52763337,8287,FALSE,1,montana,Montana.1
-114.4627083,45.54784737,8288,FALSE,1,montana,Montana.1
-114.4965913,45.54664937,8289,FALSE,1,montana,Montana.1
-114.5273923,45.55819337,8290,FALSE,1,montana,Montana.1
-114.5609243,45.54874037,8291,FALSE,1,montana,Montana.1
-114.5409583,45.59639737,8292,FALSE,1,montana,Montana.1
-114.5646783,45.62427137,8293,FALSE,1,montana,Montana.1
-114.5017413,45.65239337,8294,FALSE,1,montana,Montana.1
-114.5107063,45.67405737,8295,FALSE,1,montana,Montana.1
-114.4975613,45.69440137,8296,FALSE,1,montana,Montana.1
-114.5349763,45.72299637,8297,FALSE,1,montana,Montana.1
-114.5419583,45.74599937,8298,FALSE,1,montana,Montana.1
-114.5635423,45.76239837,8299,FALSE,1,montana,Montana.1
-114.5173753,45.81006737,8300,FALSE,1,montana,Montana.1
-114.4991643,45.84268337,8301,FALSE,1,montana,Montana.1
-114.4738033,45.83946837,8302,FALSE,1,montana,Montana.1
-114.4432313,45.85262137,8303,FALSE,1,montana,Montana.1
-114.4075253,45.84645337,8304,FALSE,1,montana,Montana.1
-114.3928383,45.87088637,8305,FALSE,1,montana,Montana.1
-114.4135303,45.91065137,8306,FALSE,1,montana,Montana.1
-114.4294603,45.92147737,8307,FALSE,1,montana,Montana.1
-114.4052903,45.95397937,8308,FALSE,1,montana,Montana.1
-114.4124473,45.97197337,8309,FALSE,1,montana,Montana.1
-114.4844553,45.98980637,8310,FALSE,1,montana,Montana.1
-114.4745293,46.00976537,8311,FALSE,1,montana,Montana.1
-114.4943213,46.02341037,8312,FALSE,1,montana,Montana.1
-114.4657563,46.05081537,8313,FALSE,1,montana,Montana.1
-114.4560293,46.08222937,8314,FALSE,1,montana,Montana.1
-114.4773703,46.10735737,8315,FALSE,1,montana,Montana.1
-114.5065683,46.11614237,8316,FALSE,1,montana,Montana.1
-114.5189443,46.13606337,8317,FALSE,1,montana,Montana.1
-114.5096133,46.15741737,8318,FALSE,1,montana,Montana.1
-114.4670183,46.15526237,8319,FALSE,1,montana,Montana.1
-114.4408793,46.16896937,8320,FALSE,1,montana,Montana.1
-114.4395533,46.22025437,8321,FALSE,1,montana,Montana.1
-114.4728333,46.24378337,8322,FALSE,1,montana,Montana.1
-114.4737953,46.25296137,8323,FALSE,1,montana,Montana.1
-114.4317953,46.28471137,8324,FALSE,1,montana,Montana.1
-114.4097963,46.39291137,8325,FALSE,1,montana,Montana.1
-114.3970173,46.39954537,8326,FALSE,1,montana,Montana.1
-114.3840253,46.42817937,8327,FALSE,1,montana,Montana.1
-114.4107153,46.48737137,8328,FALSE,1,montana,Montana.1
-114.3604683,46.50612537,8329,FALSE,1,montana,Montana.1
-114.3501153,46.51738937,8330,FALSE,1,montana,Montana.1
-114.3433193,46.58788137,8331,FALSE,1,montana,Montana.1
-114.3247123,46.62283937,8332,FALSE,1,montana,Montana.1
-114.3346853,46.65422737,8333,FALSE,1,montana,Montana.1
-114.3840173,46.66159637,8334,FALSE,1,montana,Montana.1
-114.4415363,46.64571537,8335,FALSE,1,montana,Montana.1
-114.4847183,46.62357437,8336,FALSE,1,montana,Montana.1
-114.5403913,46.63789137,8337,FALSE,1,montana,Montana.1
-114.6108263,46.62904837,8338,FALSE,1,montana,Montana.1
-114.6447403,46.66082437,8339,FALSE,1,montana,Montana.1
-114.6450383,46.67092137,8340,FALSE,1,montana,Montana.1
-114.6259263,46.68710737,8341,FALSE,1,montana,Montana.1
-114.6738873,46.73472137,8342,FALSE,1,montana,Montana.1
-114.6984313,46.73376037,8343,FALSE,1,montana,Montana.1
-114.7481053,46.69513237,8344,FALSE,1,montana,Montana.1
-114.7829193,46.70304037,8345,FALSE,1,montana,Montana.1
-114.7778323,46.75571737,8346,FALSE,1,montana,Montana.1
-114.7940303,46.76653137,8347,FALSE,1,montana,Montana.1
-114.8407923,46.77553837,8348,FALSE,1,montana,Montana.1
-114.8666033,46.79704537,8349,FALSE,1,montana,Montana.1
-114.9023253,46.79943337,8350,FALSE,1,montana,Montana.1
-114.9484093,46.85244637,8351,FALSE,1,montana,Montana.1
-114.9405663,46.89088837,8352,FALSE,1,montana,Montana.1
-114.9241253,46.90716537,8353,FALSE,1,montana,Montana.1
-114.9647303,46.92521337,8354,FALSE,1,montana,Montana.1
-115.0015743,46.95880937,8355,FALSE,1,montana,Montana.1
-115.0373343,46.96300137,8356,FALSE,1,montana,Montana.1
-115.0556383,46.97335837,8357,FALSE,1,montana,Montana.1
-115.0813363,47.02652437,8358,FALSE,1,montana,Montana.1
-115.1355073,47.06355037,8359,FALSE,1,montana,Montana.1
-115.1486843,47.09174237,8360,FALSE,1,montana,Montana.1
-115.1724963,47.09757037,8361,FALSE,1,montana,Montana.1
-115.1930733,47.12402637,8362,FALSE,1,montana,Montana.1
-115.2962343,47.17955037,8363,FALSE,1,montana,Montana.1
-115.3252283,47.24515037,8364,FALSE,1,montana,Montana.1
-115.3436613,47.25502237,8365,FALSE,1,montana,Montana.1
-115.4082073,47.26359337,8366,FALSE,1,montana,Montana.1
-115.4266413,47.27437437,8367,FALSE,1,montana,Montana.1
-115.5019303,47.28164437,8368,FALSE,1,montana,Montana.1
-115.5230643,47.29198237,8369,FALSE,1,montana,Montana.1
-115.5555203,47.33461337,8370,FALSE,1,montana,Montana.1
-115.5995363,47.37000337,8371,FALSE,1,montana,Montana.1
-115.6387823,47.38004437,8372,FALSE,1,montana,Montana.1
-115.6664773,47.39916737,8373,FALSE,1,montana,Montana.1
-115.7503263,47.42247537,8374,FALSE,1,montana,Montana.1
-115.7501053,47.43396637,8375,FALSE,1,montana,Montana.1
-115.7324813,47.44530337,8376,FALSE,1,montana,Montana.1
-115.6560873,47.44918037,8377,FALSE,1,montana,Montana.1
-115.6431853,47.45779337,8378,FALSE,1,montana,Montana.1
-115.6401423,47.47523537,8379,FALSE,1,montana,Montana.1
-115.6927703,47.48954037,8380,FALSE,1,montana,Montana.1
-115.7015223,47.52089337,8381,FALSE,1,montana,Montana.1
-115.7428293,47.53369137,8382,FALSE,1,montana,Montana.1
-115.6920883,47.59072137,8383,FALSE,1,montana,Montana.1
-115.6982843,47.61608037,8384,FALSE,1,montana,Montana.1
-115.7340673,47.63987937,8385,FALSE,1,montana,Montana.1
-115.7336653,47.69555437,8386,FALSE,1,montana,Montana.1
-115.7757273,47.70973237,8387,FALSE,1,montana,Montana.1
-115.7905373,47.74483837,8388,FALSE,1,montana,Montana.1
-115.8367423,47.75628137,8389,FALSE,1,montana,Montana.1
-115.8493243,47.80518237,8390,FALSE,1,montana,Montana.1
-115.8698093,47.82745237,8391,FALSE,1,montana,Montana.1
-115.9039213,47.84107437,8392,FALSE,1,montana,Montana.1
-115.9378423,47.86712437,8393,FALSE,1,montana,Montana.1
-115.9989323,47.92514037,8394,FALSE,1,montana,Montana.1
-116.0253163,47.96493937,8395,FALSE,1,montana,Montana.1
-116.0534923,47.97619137,8396,FALSE,1,montana,Montana.1
-116.0554973,48.20848337,8397,FALSE,1,montana,Montana.1
-116.0566923,48.49866537,8398,FALSE,1,montana,Montana.1
-116.0635313,48.99995037,8399,FALSE,1,montana,Montana.1
-114.7293253,48.99997037,8400,FALSE,1,montana,Montana.1
-114.0634633,48.99997737,8401,FALSE,1,montana,Montana.1
-112.1883873,48.99999237,8402,FALSE,1,montana,Montana.1
-111.2826793,49.00001137,8403,FALSE,1,montana,Montana.1
-110.7507973,49.00000537,8404,FALSE,1,montana,Montana.1
-109.5007373,49.00000537,8405,FALSE,1,montana,Montana.1
-108.2506753,49.00000937,8406,FALSE,1,montana,Montana.1
-107.1881213,49.00001737,8407,FALSE,1,montana,Montana.1
-106.1255793,49.00002137,8408,FALSE,1,montana,Montana.1
-105.06303429,49.00002137,8409,FALSE,1,montana,Montana.1
-104.06299129,49.00002637,8410,FALSE,1,montana,Montana.1
-104.05231729,48.64582437,8411,FALSE,1,montana,Montana.1
-104.05211129,48.39101937,8412,FALSE,1,montana,Montana.1
-104.04842529,48.00008137,8413,FALSE,1,montana,Montana.1
-104.04730729,47.40001737,8414,FALSE,1,montana,Montana.1
-104.04592629,47.33383237,8415,FALSE,1,montana,Montana.1
-104.04743729,46.64294737,8416,FALSE,1,montana,Montana.1
-104.04670529,46.54253937,8417,FALSE,1,montana,Montana.1
-104.04783629,46.28088137,8418,FALSE,1,montana,Montana.1
-104.04890629,45.94299337,8419,FALSE,1,montana,Montana.1
-104.04951729,45.88305237,8420,FALSE,1,montana,Montana.1
-104.04385129,45.21287537,8421,FALSE,1,montana,Montana.1
-104.04307229,44.99780537,8422,FALSE,1,montana,Montana.1
-104.05984229,44.99733637,8423,FALSE,1,montana,Montana.1
-105.04179629,45.00107637,8424,FALSE,1,montana,Montana.1
-105.08500329,44.99981737,8425,FALSE,1,montana,Montana.1
-106.0211503,44.99721337,8426,FALSE,1,montana,Montana.1
-106.2592313,44.99616237,8427,FALSE,1,montana,Montana.1
-107.8943743,44.99977337,8428,FALSE,1,montana,Montana.1
-108.2592383,45.00011537,8429,FALSE,1,montana,Montana.1
-108.6252563,44.99759337,8430,FALSE,1,montana,Montana.1
-109.7993853,44.99952237,8431,FALSE,1,montana,Montana.1
-109.9955293,45.00279337,8432,FALSE,1,montana,Montana.1
-110.3927603,44.99862537,8433,FALSE,1,montana,Montana.1
-110.4296493,44.99228537,8434,FALSE,1,montana,Montana.1
-111.0534283,44.99569537,8435,FALSE,1,montana,Montana.1
-111.0516163,44.66449037,8436,FALSE,1,montana,Montana.1
-111.0515603,44.47332337,8437,FALSE,1,montana,Montana.1
-111.0946303,44.48612437,8438,FALSE,1,montana,Montana.1
-111.1289183,44.50075737,8439,FALSE,1,montana,Montana.1
-111.1343593,44.52790237,8440,FALSE,1,montana,Montana.1
-111.1702423,44.54518637,8441,FALSE,1,montana,Montana.1
-111.1787643,44.56485137,8442,FALSE,1,montana,Montana.1
-111.2195073,44.57317037,8443,FALSE,1,montana,Montana.1
-111.2342333,44.60256237,8444,FALSE,1,montana,Montana.1
-111.2197973,44.61798137,8445,FALSE,1,montana,Montana.1
-111.2239713,44.62690837,8446,FALSE,1,montana,Montana.1
-111.2706653,44.64221237,8447,FALSE,1,montana,Montana.1
-111.2702083,44.67380237,8448,FALSE,1,montana,Montana.1
-111.2956683,44.68293837,8449,FALSE,1,montana,Montana.1
-111.3154753,44.70519337,8450,FALSE,1,montana,Montana.1
-111.3192213,44.72786437,8451,FALSE,1,montana,Montana.1
-111.3499773,44.72617737,8452,FALSE,1,montana,Montana.1
-111.3723093,44.74508737,8453,FALSE,1,montana,Montana.1
-111.3849593,44.73769437,8454,FALSE,1,montana,Montana.1
-111.3950843,44.70886937,8455,FALSE,1,montana,Montana.1
-111.4436323,44.71317937,8456,FALSE,1,montana,Montana.1
-111.4754253,44.70216237,8457,FALSE,1,montana,Montana.1
-101.40739329,40.00100336,8458,FALSE,1,nebraska,Nebraska.1
-102.05153529,39.99891836,8459,FALSE,1,nebraska,Nebraska.1
-102.04754529,40.34264437,8460,FALSE,1,nebraska,Nebraska.1
-102.04762029,40.43107737,8461,FALSE,1,nebraska,Nebraska.1
-102.04603129,40.69731937,8462,FALSE,1,nebraska,Nebraska.1
-102.04699229,40.74313037,8463,FALSE,1,nebraska,Nebraska.1
-102.04773929,40.99807137,8464,FALSE,1,nebraska,Nebraska.1
-102.62125729,41.00021437,8465,FALSE,1,nebraska,Nebraska.1
-102.65227129,40.99812437,8466,FALSE,1,nebraska,Nebraska.1
-103.38295629,41.00031637,8467,FALSE,1,nebraska,Nebraska.1
-103.57231629,40.99964837,8468,FALSE,1,nebraska,Nebraska.1
-104.05170529,41.00321137,8469,FALSE,1,nebraska,Nebraska.1
-104.05401229,41.38808537,8470,FALSE,1,nebraska,Nebraska.1
-104.05550029,41.56422237,8471,FALSE,1,nebraska,Nebraska.1
-104.05361529,41.69821837,8472,FALSE,1,nebraska,Nebraska.1
-104.05351329,41.99981537,8473,FALSE,1,nebraska,Nebraska.1
-104.05621929,42.61466937,8474,FALSE,1,nebraska,Nebraska.1
-104.05619929,43.00306237,8475,FALSE,1,nebraska,Nebraska.1
-103.50146429,42.99861837,8476,FALSE,1,nebraska,Nebraska.1
-103.00587529,42.99935437,8477,FALSE,1,nebraska,Nebraska.1
-102.78838429,42.99530337,8478,FALSE,1,nebraska,Nebraska.1
-102.08670129,42.98988737,8479,FALSE,1,nebraska,Nebraska.1
